,Line A,Line B
7889,1.511485901,1.51057316
7890,1.502335893,1.481514533
7891,1.528052651,1.51152676
7892,1.510629208,1.505958629
7893,1.515640616,1.518065833
7894,1.490568095,1.503960349
7895,1.486113862,1.495725941
7896,1.508850566,1.499907811
7897,1.474341613,1.501848843
7898,1.444251046,1.501290699
7899,1.51369422,1.483856572
7900,1.513051531,1.498234402
7901,1.516606814,1.48898068
7902,1.496918789,1.487461888
7903,1.54678245,1.526182936
7904,1.515836401,1.521325527
7905,1.490172715,1.515011479
7906,1.51316945,1.490326917
7907,1.493584767,1.484982153
7908,1.517729599,1.504354924
7909,1.514890848,1.471193273
7910,1.482418231,1.485774071
7911,1.525185585,1.499395403
7912,1.48613174,1.488769581
7913,1.506276044,1.488408504
7914,1.527033267,1.507059493
7915,1.476031158,1.497796219
7916,1.516443016,1.50665094
7917,1.496520965,1.523045457
7918,1.502591201,1.484502001
7919,1.492501277,1.483707924
7920,1.500674028,1.509447479
7921,1.492075481,1.494042608
7922,1.515353082,1.509913921
7923,1.505162337,1.499057838
7924,1.535709468,1.504786993
7925,1.486821213,1.512381332
7926,1.515031229,1.493491462
7927,1.51575383,1.516809371
7928,1.49075572,1.502002573
7929,1.506274753,1.520805931
7930,1.506537686,1.489029279
7931,1.506950778,1.472940312
7932,1.517758285,1.48424242
7933,1.512067722,1.508426719
7934,1.489825781,1.490693072
7935,1.45079951,1.48429856
7936,1.520173589,1.496725772
7937,1.475347411,1.4943342
7938,1.477389955,1.487536244
7939,1.469936177,1.528276168
7940,1.488126027,1.496869193
7941,1.496909409,1.502553508
7942,1.494846108,1.485621359
7943,1.498602251,1.509926478
7944,1.496850024,1.487933046
7945,1.535800662,1.50035851
7946,1.529364292,1.5078081
7947,1.507300587,1.480689782
7949,1.531046552,1.511424258
7950,1.49577176,1.494561958
7951,1.481511831,1.504714733
7952,1.522292229,1.496197565
7953,1.493154208,1.505436073
7954,1.504496085,1.516437152
7955,1.499861509,1.49263444
7956,1.550804504,1.490051329
7957,1.507783879,1.509431715
7958,1.501593857,1.495968215
7959,1.467376677,1.495469289
7960,1.490850912,1.508303098
7961,1.502543555,1.526539836
7962,1.500984643,1.494365131
7963,1.551110129,1.503819718
7964,1.51688617,1.506763746
7965,1.495469186,1.473597008
7966,1.516868099,1.506582659
7967,1.495635296,1.501603728
7968,1.557141106,1.495940334
7970,1.519654638,1.48275576
7971,1.506028677,1.488379568
7972,1.520915754,1.507186033
7973,1.528817122,1.513257429
7974,1.495669152,1.499959066
7975,1.519205855,1.502864541
7976,1.51805338,1.48434869
7977,1.484096124,1.510113389
7978,1.511452988,1.498087906
7979,1.534274494,1.504456315
7980,1.497509526,1.506008093
7981,1.514359743,1.478687659
7982,1.513294124,1.481301831
7983,1.515084282,1.481021428
7984,1.499671811,1.481826527
7985,1.51985764,1.492418622
7986,1.522099033,1.495286367
7987,1.483530086,1.493688284
7988,1.533608715,1.493032774
7989,1.500952101,1.503349525
7990,1.498314478,1.485423777
7991,1.460499439,1.497257927
7992,1.463551697,1.503841345
7993,1.504287148,1.491026975
7994,1.492009977,1.488608548
7995,1.507679726,1.504258266
7996,1.502753926,1.505025628
7997,1.47589954,1.490638598
7998,1.509609724,1.490540351
7999,1.506431122,1.486435008
8000,1.48896337,1.498623868
8001,1.489905397,1.486317731
8002,1.477621354,1.475834823
8003,1.497153716,1.481201075
8004,1.496585947,1.494472459
8005,1.513938667,1.505775607
8006,1.506886882,1.501340909
8007,1.504013362,1.496031231
8008,1.525414927,1.518935641
8009,1.490482277,1.504482692
8010,1.511535543,1.512387255
8011,1.516878555,1.524730064
8012,1.545463416,1.483901572
8013,1.504704337,1.511026805
8014,1.474017386,1.497033472
8015,1.527309262,1.50448197
8016,1.473423056,1.504202833
8017,1.488529214,1.505614066
8018,1.505179688,1.480077428
8019,1.484232152,1.502502438
8020,1.485536068,1.508676975
8021,1.521592085,1.510421574
8022,1.503217427,1.495519535
8023,1.538851577,1.501763381
8024,1.522050531,1.498742314
8025,1.50881662,1.504964532
8026,1.511154215,1.5174875
8027,1.486559429,1.486569389
8028,1.502666825,1.489975965
8029,1.48855505,1.496502105
8030,1.509453469,1.494713418
8031,1.504452674,1.483085297
8032,1.523383144,1.488950937
8033,1.475496008,1.492349382
8034,1.491838343,1.506819385
8035,1.483965707,1.504290274
8036,1.513735011,1.490506644
8037,1.516853471,1.492326244
8038,1.492287694,1.487080953
8039,1.505076797,1.520562418
8040,1.481821672,1.497351292
8041,1.483631496,1.503355414
8042,1.515413602,1.497373833
8043,1.504511439,1.488411757
8044,1.481135886,1.50027453
8045,1.491598276,1.505301953
8046,1.514580523,1.493711105
8047,1.504063037,1.494017648
8048,1.556904198,1.492691624
8049,1.527007954,1.490456007
8050,1.465327125,1.483479757
8051,1.495570117,1.497944501
8052,1.484670009,1.511755887
8053,1.492237711,1.501163525
8054,1.49386648,1.50290742
8055,1.505209404,1.503929747
8056,1.493583694,1.495050787
8057,1.521628157,1.485611243
8058,1.498393912,1.497226475
8059,1.531131954,1.5067336
8060,1.486238013,1.506138456
8061,1.495449578,1.490836948
8062,1.455593943,1.507570443
8063,1.454018639,1.515140283
8064,1.530090896,1.488428113
8065,1.506673469,1.495405396
8066,1.473104884,1.500650376
8067,1.500145857,1.503425372
8068,1.473416614,1.498417876
8069,1.495986755,1.482039497
8070,1.507068361,1.49047346
8071,1.480755519,1.475427764
8072,1.510716745,1.495057961
8073,1.49177263,1.499931538
8074,1.510089057,1.499536518
8075,1.508530374,1.483691945
8076,1.519839373,1.488817655
8077,1.478846482,1.513616371
8078,1.514383043,1.484933617
8079,1.472095187,1.477107034
8080,1.50454774,1.500151903
8081,1.525229287,1.496619649
8082,1.472081179,1.483229301
8084,1.531876063,1.487073145
8085,1.483745728,1.483017312
8086,1.519978806,1.507147283
8087,1.509659549,1.491365288
8088,1.505269556,1.486455517
8089,1.479159365,1.483761099
8090,1.500299451,1.508146737
8091,1.538367533,1.509107782
8092,1.476436476,1.481766387
8093,1.495452114,1.489226683
8094,1.519542319,1.490361323
8095,1.525282158,1.502000363
8096,1.51725311,1.483994205
8097,1.511361409,1.511296336
8098,1.502074943,1.498149813
8099,1.511624942,1.508363344
8100,1.51027558,1.495821223
8102,1.490145479,1.501907025
8103,1.475658893,1.483837179
8104,1.484492399,1.517792458
8105,1.496746719,1.491153303
8106,1.479428643,1.516248321
8107,1.496649332,1.501249258
8108,1.525304446,1.502201409
8109,1.512143562,1.483314749
8110,1.485093573,1.505953134
8111,1.487721779,1.507144763
8112,1.522494459,1.500326508
8113,1.500148324,1.504956729
8114,1.494403153,1.501606809
8115,1.519789258,1.505544475
8116,1.539375437,1.495177161
8118,1.521692736,1.47465809
8119,1.500676674,1.492511689
8120,1.472629236,1.506985383
8122,1.505732155,1.512777502
8123,1.534110268,1.511466036
8124,1.490204674,1.510531062
8125,1.512820621,1.508721751
8127,1.488521501,1.508259542
8128,1.480836858,1.506496198
8129,1.490346942,1.491178741
8130,1.528724236,1.499654379
8131,1.476000433,1.499092698
8132,1.485760121,1.510596533
8133,1.526305381,1.520146319
8134,1.455720105,1.495324161
8135,1.492383253,1.487287189
8136,1.504015789,1.497393118
8137,1.474357977,1.49259835
8138,1.502320579,1.497650494
8139,1.537077882,1.497291002
8140,1.517906592,1.489393455
8142,1.508156864,1.519267524
8143,1.507357287,1.4766439
8145,1.484170198,1.509576998
8146,1.515435537,1.471122499
8147,1.477888296,1.505801469
8148,1.508964611,1.499694242
8149,1.520472386,1.489166471
8150,1.512109337,1.512061713
8151,1.530936228,1.495465773
8152,1.448683397,1.475466234
8153,1.490502978,1.485875041
8154,1.497594516,1.489887395
8156,1.50632549,1.494935102
8157,1.490645423,1.483623889
8158,1.497924752,1.499222886
8159,1.457097885,1.504514647
8161,1.523664025,1.486764468
8162,1.494798132,1.511416692
8163,1.475590182,1.496758277
8164,1.512647249,1.482715594
8165,1.507517295,1.504702769
8166,1.475272008,1.523932276
8167,1.493437286,1.512663864
8168,1.486433181,1.486702745
8169,1.4800641,1.511167212
8170,1.528046808,1.496910517
8171,1.503809762,1.494454086
8172,1.51301717,1.495291602
8173,1.482821635,1.498463402
8174,1.513710964,1.493135871
8175,1.470280679,1.487824919
8176,1.534788662,1.488813834
8177,1.483800749,1.486007995
8178,1.517625374,1.510115779
8179,1.484804266,1.489097043
8180,1.484256005,1.501085152
8181,1.515450588,1.5052407
8182,1.528045152,1.513691461
8183,1.560913815,1.504135797
8185,1.510924429,1.502317744
8186,1.524049971,1.490410804
8187,1.511764685,1.516193841
8188,1.48755374,1.492964386
8189,1.48089366,1.500318682
8190,1.500867309,1.498224685
8191,1.485570663,1.511290657
8192,1.520165703,1.503892119
8193,1.508514943,1.497735924
8194,1.490949456,1.520011245
8195,1.502326715,1.519273773
8196,1.484597865,1.512713836
8197,1.495506499,1.489597649
8198,1.488474397,1.511292284
8199,1.483035157,1.49531113
8200,1.490822741,1.516812669
8201,1.508947854,1.493734751
8202,1.495905642,1.500430873
8203,1.497389987,1.475504428
8204,1.483172011,1.491152018
8206,1.485223116,1.503828892
8207,1.481064958,1.501637896
8208,1.505773272,1.503053691
8209,1.494385887,1.476263241
8210,1.518519481,1.496427758
8211,1.490470049,1.485958814
8212,1.487506583,1.491035644
8213,1.465131822,1.469393991
8214,1.491865142,1.499598639
8215,1.494276011,1.499913263
8216,1.5167567,1.515880818
8217,1.479591826,1.4807314
8218,1.514242824,1.496519564
8219,1.52130523,1.49939007
8220,1.515685381,1.508733718
8221,1.500363922,1.491532067
8222,1.512175161,1.483289793
8223,1.508618384,1.499390492
8224,1.531234572,1.483815517
8225,1.481429767,1.528712082
8226,1.502367915,1.48005846
8227,1.449075093,1.473640593
8228,1.515246409,1.5034585
8229,1.50541219,1.525736318
8230,1.507194945,1.494181999
8231,1.492707576,1.491767588
8232,1.525879549,1.511781808
8233,1.487937921,1.498740191
8234,1.520401789,1.492408584
8235,1.488993129,1.493579876
8236,1.512629088,1.497468113
8237,1.50557514,1.509175549
8238,1.513393792,1.494475145
8239,1.504867274,1.486232951
8240,1.501326487,1.482113714
8241,1.508489762,1.504033793
8242,1.48916174,1.493337087
8243,1.497749669,1.502458685
8244,1.493272782,1.507537283
8245,1.491635293,1.492055972
8246,1.524804428,1.488078531
8247,1.519964177,1.507362938
8248,1.463713027,1.490230966
8249,1.513147373,1.513114551
8250,1.492230962,1.501890444
8251,1.509034752,1.505196688
8252,1.481276883,1.501249832
8253,1.488152378,1.492161675
8254,1.478684191,1.514703703
8255,1.491859956,1.512899886
8257,1.494037553,1.512591799
8258,1.491747706,1.513205805
8259,1.5215787,1.493385112
8261,1.53576205,1.483918084
8262,1.465725395,1.509258614
8263,1.467671073,1.494198159
8264,1.497740029,1.521661078
8265,1.510184811,1.500686413
8266,1.501316781,1.498323153
8267,1.499890565,1.500232289
8268,1.512944973,1.493728626
8269,1.502594996,1.501635762
8271,1.500635167,1.499264967
8272,1.520009903,1.509511625
8273,1.499637519,1.479705788
8274,1.507649326,1.498986569
8275,1.468893881,1.486619273
8276,1.493703435,1.507309263
8277,1.504379735,1.478678523
8278,1.497724597,1.479654189
8279,1.500998246,1.500736483
8280,1.497091063,1.481897539
8281,1.499697343,1.485666589
8282,1.48732957,1.497267928
8283,1.491260155,1.488618262
8284,1.520979965,1.480102804
8285,1.502523974,1.483883843
8286,1.517654816,1.500393509
8287,1.507543119,1.52302448
8288,1.523651528,1.504390267
8290,1.477614311,1.469541617
8291,1.503684728,1.487098934
8292,1.524640843,1.493816499
8293,1.513462177,1.495149846
8294,1.502538326,1.481646313
8295,1.497836787,1.497729347
8296,1.488588857,1.468456539
8297,1.499380565,1.510526434
8298,1.541564923,1.49851165
8299,1.5190205,1.500891452
8300,1.468113545,1.501636268
8301,1.510269046,1.498795538
8302,1.514741451,1.510323758
8303,1.466574591,1.468713664
8304,1.496331337,1.498692427
8305,1.50134847,1.50024799
8306,1.509378698,1.503435792
8307,1.527956024,1.488818372
8308,1.561715104,1.487009653
8309,1.49657822,1.494064742
8310,1.488201415,1.488504167
8311,1.484066913,1.490857841
8312,1.487742174,1.480874111
8313,1.502508718,1.526352046
8314,1.544437519,1.507725125
8315,1.502261543,1.486559949
8316,1.507577977,1.523598485
8317,1.497687218,1.491033976
8318,1.48527825,1.520441375
8319,1.529494499,1.508400497
8320,1.460399934,1.492156109
8321,1.533492961,1.470008281
8322,1.502655615,1.504037812
8323,1.509054742,1.497052009
8324,1.528849182,1.50352694
8325,1.508975714,1.510645115
8326,1.522149142,1.509320849
8327,1.519946432,1.499721414
8328,1.501582934,1.506846521
8329,1.518669948,1.510042276
8330,1.515373611,1.513555897
8331,1.50424708,1.488875363
8332,1.52918731,1.506058807
8333,1.505827927,1.485520129
8334,1.508381564,1.515779512
8335,1.518944781,1.493587368
8336,1.516460528,1.481989909
8337,1.50455024,1.495813545
8338,1.513287129,1.506084899
8339,1.538053419,1.492605096
8340,1.500958199,1.514018226
8342,1.482677656,1.510158942
8343,1.452128939,1.51633303
8344,1.485173802,1.486212285
8345,1.510849374,1.473412816
8346,1.485129262,1.511022962
8347,1.499382075,1.512168655
8349,1.487805831,1.50114947
8350,1.525661647,1.493305255
8351,1.539639787,1.487853911
8352,1.492738698,1.495640165
8353,1.528620294,1.504126484
8354,1.501005084,1.511914093
8357,1.520233762,1.504414208
8358,1.497485164,1.485093512
8359,1.472046777,1.487961002
8360,1.504404972,1.509511952
8362,1.514760697,1.511338377
8363,1.487828211,1.484227849
8364,1.495125904,1.506413232
8365,1.495468346,1.488815737
8366,1.486676101,1.52032181
8367,1.519893497,1.484215136
8368,1.486685146,1.493971097
8369,1.535580156,1.506850078
8370,1.538910927,1.49037828
8371,1.473805668,1.50234656
8373,1.497050594,1.504093592
8374,1.4976121,1.501861323
8375,1.507505592,1.511278592
8376,1.511475677,1.494629323
8377,1.488829279,1.483294285
8378,1.506579565,1.506668941
8379,1.508989125,1.497885444
8380,1.512465807,1.489816074
8381,1.506448097,1.502107852
8382,1.524664244,1.515364613
8384,1.518204325,1.487808142
8385,1.494945285,1.511913537
8386,1.466065454,1.508740973
8387,1.501553481,1.489005972
8388,1.511826829,1.490893689
8389,1.52208895,1.512897745
8390,1.49798266,1.494965324
8391,1.487209403,1.513258899
8392,1.518554696,1.493571392
8393,1.495666909,1.495700016
8394,1.51929674,1.504808259
8395,1.487802264,1.493104653
8396,1.52769675,1.49381477
8397,1.477933014,1.493757111
8398,1.521698731,1.48920981
8399,1.499865724,1.502664952
8400,1.515834285,1.505426576
8401,1.504897086,1.49547184
8402,1.495102125,1.512576663
8403,1.518371526,1.502939072
8404,1.499199123,1.511785262
8405,1.528035468,1.513554121
8406,1.497601234,1.50389723
8407,1.494502049,1.498085783
8408,1.505726728,1.48960971
8409,1.486917842,1.500515322
8410,1.487178416,1.494310873
8411,1.488290731,1.511590807
8412,1.537336999,1.500655284
8413,1.482733472,1.495658472
8414,1.503041108,1.506286608
8415,1.472389228,1.490498742
8416,1.495935764,1.508362384
8417,1.515322166,1.504918094
8418,1.507839113,1.492060913
8419,1.48768983,1.492730067
8420,1.483911046,1.520490056
8421,1.494177718,1.495238531
8422,1.508906769,1.498289856
8423,1.479032985,1.503993978
8424,1.491173909,1.4972226
8425,1.494172074,1.48178615
8426,1.496665886,1.493570681
8427,1.491160018,1.49231227
8428,1.501686109,1.508862686
8429,1.499411987,1.486994249
8430,1.515918297,1.491993143
8431,1.533426921,1.509958022
8432,1.50903238,1.48133818
8433,1.476553598,1.495166412
8434,1.492166143,1.495044722
8435,1.479058882,1.503604884
8436,1.515823523,1.500902215
8437,1.501180865,1.496715217
8438,1.497644583,1.489092249
8439,1.536623665,1.503684785
8440,1.529159909,1.494965406
8441,1.497291853,1.503871378
8442,1.512397758,1.492488898
8443,1.499314425,1.503512995
8444,1.49203756,1.50684521
8445,1.485243626,1.488633593
8446,1.489105159,1.504172319
8447,1.499796794,1.495891542
8448,1.509042709,1.494737399
8449,1.482145904,1.49648985
8450,1.550705138,1.490171073
8451,1.476599944,1.496520047
8452,1.506113652,1.503022539
8453,1.529022291,1.502710279
8454,1.487284542,1.480455137
8455,1.515944112,1.501182219
8456,1.503497883,1.476734233
8457,1.505508335,1.488662736
8458,1.500442387,1.494895345
8459,1.503103397,1.507637249
8460,1.489052778,1.512470931
8461,1.459637058,1.499306503
8463,1.506551452,1.509155327
8464,1.52416544,1.478409775
8465,1.517793677,1.476620708
8466,1.507870705,1.491706368
8467,1.501481232,1.480963026
8468,1.5161632,1.490580445
8469,1.525140383,1.504089135
8470,1.497758724,1.501670091
8471,1.496550794,1.514507374
8472,1.504353418,1.48451035
8473,1.495018684,1.502659181
8474,1.465331226,1.487303922
8475,1.517510658,1.508580666
8476,1.508404673,1.50030691
8477,1.513617756,1.524613806
8478,1.455369268,1.506787566
8479,1.484128305,1.499579259
8480,1.479126257,1.51610023
8481,1.498946962,1.490646986
8482,1.495627453,1.483953601
8483,1.493803844,1.503688322
8484,1.48987303,1.486527094
8485,1.515708741,1.502540497
8486,1.521072768,1.485890906
8487,1.497864298,1.497688572
8488,1.478474326,1.491182306
8489,1.526389752,1.50699654
8490,1.511077358,1.483115445
8491,1.48845806,1.466620514
8492,1.491299963,1.488128486
8493,1.509928147,1.491842382
8494,1.501875873,1.492210424
8495,1.514573784,1.499700184
8496,1.48827185,1.487657685
8497,1.487511742,1.498160865
8498,1.488156674,1.515588036
8499,1.487658692,1.506264979
8500,1.502450424,1.505776315
8501,1.489838268,1.481324869
8503,1.529040423,1.503804697
8504,1.496946817,1.504157962
8505,1.479411325,1.503312409
8506,1.520762422,1.496479721
8507,1.465475811,1.505651002
8508,1.508474703,1.492691327
8509,1.515162447,1.494906017
8510,1.49683977,1.480670595
8511,1.470067809,1.500968404
8512,1.505823473,1.489883719
8513,1.507395383,1.50763556
8514,1.494150872,1.492656671
8515,1.504907125,1.502415099
8516,1.480340131,1.503374187
8517,1.508864702,1.493368397
8518,1.532499771,1.497357218
8519,1.492297404,1.528379978
8520,1.515872936,1.51998475
8521,1.491628146,1.491987653
8522,1.504345664,1.506430067
8523,1.503889611,1.499427851
8527,1.523621549,1.516943137
8528,1.513906018,1.486665289
8529,1.497251677,1.488426009
8530,1.512944724,1.48272812
8531,1.500948941,1.496327956
8532,1.506921868,1.497576913
8533,1.520054291,1.479821421
8534,1.515819329,1.499352294
8535,1.533638763,1.484579894
8536,1.486886007,1.49306514
8537,1.520384581,1.49093822
8538,1.503352171,1.491726134
8539,1.523017061,1.489643645
8541,1.526540524,1.496336068
8542,1.512069332,1.497147841
8543,1.486665613,1.496632144
8544,1.495363071,1.518833101
8545,1.512440234,1.498496451
8546,1.520903505,1.4947439
8547,1.539214244,1.494920672
8548,1.492113306,1.504422795
8549,1.480727478,1.507033117
8550,1.534405577,1.496605947
8551,1.476520719,1.506449448
8553,1.506568371,1.511424296
8554,1.490966425,1.515126502
8555,1.532634298,1.480180419
8556,1.507794457,1.510381642
8557,1.510628912,1.480945968
8558,1.490643835,1.512451597
8559,1.521183843,1.467390425
8560,1.478898733,1.506781668
8561,1.484458013,1.487425072
8562,1.496985968,1.502330252
8563,1.505545538,1.496895084
8564,1.496127673,1.495580675
8565,1.519412812,1.485747631
8566,1.498736863,1.509610368
8567,1.497940928,1.4938352
8568,1.470419178,1.489339836
8569,1.513315945,1.484476383
8570,1.516502095,1.517780569
8571,1.494088473,1.512151433
8572,1.477458396,1.513580209
8573,1.469118905,1.50321298
8574,1.505955285,1.500287016
8575,1.483502894,1.494977623
8576,1.514440249,1.504133792
8577,1.527571199,1.483513323
8578,1.490464857,1.493523435
8579,1.500017852,1.508113942
8580,1.526741853,1.493283272
8581,1.482305584,1.49413569
8582,1.536201434,1.494453639
8583,1.500668319,1.488213275
8584,1.482979432,1.51086428
8585,1.499973285,1.498656787
8586,1.527626412,1.514267166
8587,1.525507839,1.491333771
8588,1.502920302,1.499052213
8589,1.510510553,1.514657483
8590,1.494919449,1.490340852
8591,1.519521828,1.518435558
8592,1.493124774,1.501149196
8594,1.515054582,1.507898189
8595,1.483508915,1.481592614
8596,1.482221118,1.493610739
8597,1.518163077,1.485426966
8598,1.508435887,1.516075358
8599,1.493950318,1.485814331
8600,1.526224858,1.482116526
8601,1.476075675,1.504716185
8602,1.512946763,1.494406021
8603,1.512321117,1.491892535
8604,1.48531403,1.472728883
8605,1.497181972,1.501499015
8606,1.523759991,1.499836181
8607,1.482263542,1.505816669
8608,1.503530666,1.510488739
8609,1.490340432,1.493508079
8610,1.494604937,1.490459233
8611,1.503403526,1.498409414
8612,1.494500452,1.500516763
8613,1.51851356,1.495731379
8614,1.483167835,1.504132898
8615,1.512653989,1.492402349
8616,1.515111392,1.508320489
8617,1.478355118,1.480601005
8618,1.503995103,1.488488325
8619,1.516883084,1.488392355
8620,1.50184836,1.503117181
8621,1.538755341,1.494437569
8622,1.482927934,1.483762677
8623,1.499795289,1.48950304
8624,1.502401389,1.501709074
8625,1.483220047,1.51012113
8626,1.542558879,1.491200586
8627,1.503626552,1.503278022
8628,1.516661128,1.490494955
8629,1.488733665,1.488693521
8630,1.518977101,1.495341246
8631,1.517159529,1.494005405
8632,1.516418843,1.486252652
8633,1.482658153,1.502822001
8634,1.508266064,1.4874144
8635,1.523858071,1.484049557
8636,1.467944554,1.503930677
8637,1.504044312,1.523261614
8638,1.494403091,1.489652992
8639,1.518497842,1.514755191
8640,1.502823922,1.497984405
8641,1.48994927,1.490630444
8642,1.493146386,1.490981314
8643,1.527864349,1.495723446
8644,1.500428458,1.483851055
8645,1.491701735,1.490026692
8646,1.505006846,1.479983872
8647,1.511873449,1.496645441
8648,1.472088359,1.519500261
8649,1.501592216,1.495698071
8650,1.495978092,1.496320628
8651,1.476496864,1.497905001
8652,1.459006074,1.497144239
8653,1.503837057,1.50309724
8654,1.508360121,1.495461359
8655,1.494705632,1.480615927
8656,1.529434947,1.496261189
8657,1.537016544,1.486088354
8658,1.47987832,1.494390533
8659,1.48074099,1.492084149
8660,1.467865546,1.499209908
8661,1.527726843,1.500084008
8662,1.491730385,1.494525905
8663,1.524169443,1.500762658
8664,1.49981226,1.488194269
8665,1.490595603,1.497844212
8666,1.506330619,1.501539952
8667,1.506652715,1.506886084
8668,1.500199985,1.491083889
8669,1.504049574,1.494836906
8670,1.480082199,1.503275172
8671,1.492882116,1.495412171
8672,1.508888665,1.51025448
8674,1.530293134,1.502983026
8675,1.503528857,1.494196437
8676,1.48240342,1.495826876
8677,1.527928156,1.487397264
8678,1.499749432,1.512471942
8679,1.514561662,1.496429479
8680,1.510103506,1.49694739
8682,1.501209495,1.491473971
8683,1.535120208,1.504685071
8684,1.523768417,1.516188035
8685,1.490684925,1.495123752
8686,1.507929991,1.49226884
8687,1.472628498,1.506755839
8688,1.51785306,1.505553433
8689,1.523327972,1.492512221
8690,1.507403128,1.500042144
8691,1.542319766,1.488634139
8692,1.467342351,1.495911209
8693,1.516732254,1.5102078
8694,1.492022878,1.48044652
8695,1.484923504,1.49125183
8696,1.490463676,1.498661722
8697,1.532286653,1.504650706
8698,1.510063001,1.498704878
8699,1.516467861,1.502922736
8700,1.496227751,1.499215348
8701,1.515639671,1.517287791
8702,1.51067766,1.50125694
8703,1.504933152,1.501993177
8704,1.532167379,1.492015
8705,1.463859817,1.49347811
8706,1.511373324,1.504457152
8707,1.500518578,1.479959783
8708,1.503408103,1.50793004
8709,1.482759641,1.502557115
8710,1.528045783,1.497788888
8711,1.478691896,1.497807788
8712,1.48777418,1.512989349
8713,1.52592372,1.496136646
8714,1.485335594,1.50182433
8715,1.506328907,1.504343281
8717,1.474479533,1.508514728
8718,1.47930485,1.484692003
8719,1.479563105,1.498359564
8720,1.482475474,1.483647393
8721,1.514558043,1.474796982
8722,1.532994763,1.515242999
8723,1.492308512,1.507746696
8724,1.50120526,1.498371001
8725,1.471343336,1.507550109
8726,1.501942303,1.513094456
8727,1.479751153,1.504688474
8729,1.498968501,1.497573421
8730,1.524785676,1.507499485
8731,1.511536207,1.502665454
8732,1.51654843,1.505204849
8734,1.475692688,1.511289531
8735,1.51191795,1.504061198
8736,1.493899769,1.50645506
8737,1.518281498,1.51322635
8738,1.539322396,1.497015316
8739,1.525243883,1.514881771
8740,1.507398863,1.501942702
8741,1.530543322,1.498692253
8742,1.511648993,1.490172205
8743,1.513425782,1.512566297
8744,1.458657104,1.493396871
8745,1.538350202,1.501043912
8746,1.519766989,1.489030783
8747,1.521379648,1.502990033
8748,1.500271879,1.487264681
8749,1.518860998,1.501694763
8750,1.526416916,1.494088153
8751,1.526040346,1.493738929
8752,1.510868012,1.493550755
8753,1.506305687,1.498447077
8755,1.508364052,1.506900011
8756,1.473277962,1.512206845
8757,1.498556773,1.495085169
8758,1.475134026,1.493827838
8759,1.496906792,1.518347359
8761,1.493208667,1.486954575
8762,1.522650609,1.484215224
8763,1.47635495,1.485570611
8764,1.520863081,1.485505328
8765,1.525297132,1.511906233
8766,1.492920087,1.504828673
8767,1.486562772,1.491559864
8768,1.520163092,1.493102325
8769,1.507389407,1.488136563
8770,1.5406024,1.492895208
8771,1.5224128,1.47748744
8772,1.504628856,1.500692293
8773,1.523448729,1.49665496
8774,1.486120661,1.50717403
8775,1.484903057,1.497764912
8776,1.474851991,1.495620758
8777,1.527442471,1.503641941
8778,1.524815794,1.493115292
8779,1.543436106,1.483951672
8780,1.510540266,1.501999925
8781,1.457287238,1.514099837
8782,1.496380828,1.512722891
8783,1.470800481,1.501759809
8784,1.493180636,1.504113979
8785,1.496206666,1.493697526
8786,1.506886961,1.489423811
8787,1.495134382,1.491762443
8788,1.515068153,1.506923572
8789,1.496930673,1.502072464
8790,1.494736923,1.50824952
8791,1.507900168,1.491697845
8792,1.499508824,1.504551292
8793,1.477203287,1.490674815
8794,1.49004731,1.497803045
8795,1.499717751,1.514254271
8796,1.492581509,1.504997267
8797,1.48970013,1.500721595
8798,1.504574778,1.496955112
8799,1.488903284,1.481325397
8800,1.528033617,1.487884097
8801,1.478917112,1.476892583
8802,1.476553124,1.488846164
8803,1.506443437,1.492044348
8804,1.485816861,1.497876885
8805,1.526463888,1.500479865
8806,1.524578,1.496532512
8807,1.503990212,1.520301843
8808,1.480955808,1.497354644
8809,1.519249248,1.497492538
8810,1.503936082,1.504230512
8811,1.512351122,1.487156204
8812,1.490563212,1.523675778
8813,1.492071225,1.507910041
8814,1.474618464,1.487024016
8815,1.49401323,1.508825069
8816,1.510323042,1.489737155
8817,1.46034576,1.512973797
8819,1.48717709,1.522551188
8820,1.499159313,1.494612773
8821,1.490750752,1.499918718
8822,1.487027733,1.50073251
8823,1.491550548,1.497833427
8824,1.545765665,1.485742678
8825,1.524574518,1.499598466
8826,1.520913545,1.486993852
8827,1.52279745,1.502813701
8828,1.516000339,1.498231871
8829,1.517125351,1.4961519
8830,1.50134302,1.479070738
8831,1.480908798,1.505218796
8832,1.518656713,1.493941432
8833,1.487713182,1.501936279
8834,1.479453993,1.483754771
8835,1.513015339,1.510073021
8836,1.477296698,1.508180316
8838,1.516104549,1.507417571
8839,1.513243408,1.492761177
8840,1.498879642,1.518229604
8841,1.498492843,1.486923314
8842,1.514018338,1.498462546
8843,1.530730011,1.508503197
8844,1.510870604,1.499100316
8845,1.536362562,1.510738505
8846,1.489608832,1.478567088
8847,1.497609523,1.512121773
8848,1.489196094,1.484191592
8849,1.524962144,1.483634974
8851,1.483533821,1.469190617
8852,1.478432728,1.496851047
8853,1.513201624,1.486628404
8854,1.562189117,1.514906629
8855,1.503461647,1.509752321
8856,1.516957213,1.497155262
8857,1.476963206,1.49216167
8858,1.480261425,1.501296332
8859,1.512910679,1.512658075
8860,1.490815957,1.512799159
8861,1.528655165,1.502508295
8862,1.530980666,1.507907831
